CGNDB ID,Geographical Name,Generic Term,Province - Territory,Latitude,Longitude,Nearest NSRDB latitude,Nearest NSRDB longitude,Array Type,Market Pricing,Utility-scale Tariff Applied,Annual Generation (MWh) - First Year,Winter Generation (MWh) - First Year,Spring Generation (MWh) - First Year,Summer Generation (MWh) - First Year,Fall Generation (MWh) - First Year,Installation Cost Scenario,Breakeven Price ($/MWh),Reference Price ($/MWh),Breakeven Price (¢/kWh),Reference Price (¢/kWh),Total Capacity (MW)
JDLGG,105 Mile Post 2,Indian Reserve,British Columbia,50.73,-121.31,50.73,-121.3,Utility Tracker,Flat,Tariff,79290.72,9048.46,21749.81,27717.99,20774.44,Current,$105.16 ,$47.71 ,10.51,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Residential,Flat,,6.45,0.66,1.91,2.26,1.6,Current,$149.93 ,$97.75 ,14.99,9.77,5.00E-03
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Fixed,Time of use,Tariff,66233.61,7695.39,19074.44,21863.94,17599.82,Current,$94.55 ,$47.71 ,9.45,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Commercial,Time of use,,264.93,30.78,76.29,87.45,70.39,Current,$93.29 ,$87.21 ,9.32,8.72,0.2
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Commercial,Flat,,264.93,30.78,76.29,87.45,70.39,Current,$115.76 ,$87.21 ,11.57,8.72,0.2
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Fixed,Flat,Tariff,66233.61,7695.39,19074.44,21863.94,17599.82,Current,$117.32 ,$47.71 ,11.73,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Tracker,Time of use,Tariff,82063.39,8839.45,23809.45,28211.96,21202.53,Current,$80.56 ,$47.71 ,8.05,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Tracker,Flat,No Tariff,82063.39,8839.45,23809.45,28211.96,21202.53,Current,$78.74 ,$47.71 ,7.87,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Fixed,Time of use,No Tariff,66233.61,7695.39,19074.44,21863.94,17599.82,Current,$73.39 ,$47.71 ,7.33,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Community,Flat,,264.93,30.78,76.29,87.45,70.39,Current,$109.94 ,$87.21 ,10.99,8.72,0.2
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Community,Time of use,,264.93,30.78,76.29,87.45,70.39,Current,$88.60 ,$87.21 ,8.86,8.72,0.2
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Fixed,Flat,No Tariff,66233.61,7695.39,19074.44,21863.94,17599.82,Current,$91.06 ,$47.71 ,9.1,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Tracker,Time of use,No Tariff,82063.39,8839.45,23809.45,28211.96,21202.53,Current,$63.49 ,$47.71 ,6.34,4.77,50
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Residential,Time of use,,6.45,0.66,1.91,2.26,1.6,Current,$125.07 ,$97.75 ,12.5,9.77,5.00E-03
JBHFG,108 Mile Ranch,Community,British Columbia,51.75,-121.35,51.77,-121.34,Utility Tracker,Flat,Tariff,82063.39,8839.45,23809.45,28211.96,21202.53,Current,$99.91 ,$47.71 ,9.99,4.77,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Fixed,Time of use,Tariff,69410.13,11469.51,18552.52,20295.02,19093.07,Current,$73.48 ,$18.64 ,7.34,1.86,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Tracker,Flat,No Tariff,84519.2,13614.88,22357.04,25374.71,23172.55,Current,$78.26 ,$18.64 ,7.82,1.86,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Residential,Flat,,6.83,1.05,1.86,2.08,1.83,Current,$146.12 ,$125.93 ,14.61,12.59,5.00E-03
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Tracker,Time of use,No Tariff,84519.2,13614.88,22357.04,25374.71,23172.55,Current,$63.35 ,$18.64 ,6.33,1.86,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Community,Flat,,277.64,45.87,74.21,81.18,76.37,Current,$102.41 ,$146.51 ,10.24,14.65,0.2
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Fixed,Flat,No Tariff,69410.13,11469.51,18552.52,20295.02,19093.07,Current,$89.19 ,$18.64 ,8.91,1.86,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Residential,Time of use,,6.83,1.05,1.86,2.08,1.83,Current,$120.34 ,$125.93 ,12.03,12.59,5.00E-03
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Commercial,Flat,,277.64,45.87,74.21,81.18,76.37,Current,$114.95 ,$146.51 ,11.49,14.65,0.2
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Community,Time of use,,277.64,45.87,74.21,81.18,76.37,Current,$83.02 ,$146.51 ,8.3,14.65,0.2
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Fixed,Flat,Tariff,69410.13,11469.51,18552.52,20295.02,19093.07,Current,$90.65 ,$18.64 ,9.06,1.86,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Tracker,Time of use,Tariff,84519.2,13614.88,22357.04,25374.71,23172.55,Current,$64.32 ,$18.64 ,6.43,1.86,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Commercial,Time of use,,277.64,45.87,74.21,81.18,76.37,Current,$93.18 ,$146.51 ,9.31,14.65,0.2
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Fixed,Time of use,No Tariff,69410.13,11469.51,18552.52,20295.02,19093.07,Current,$72.30 ,$18.64 ,7.23,1.86,50
FAAVM,10th Line Shore,Dispersed Rural Community,Ontario,45.09,-76.15,45.09,-76.14,Utility Tracker,Flat,Tariff,84519.2,13614.88,22357.04,25374.71,23172.55,Current,$79.46 ,$18.64 ,7.94,1.86,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Time of use,Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$126.32 ,$80.15 ,12.63,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Flat,No Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$79.18 ,$80.15 ,7.91,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Community,Flat,,270.52,40.42,73.11,77.29,79.68,Current,$103.65 ,$127.70 ,10.36,12.76,0.2
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Residential,Flat,,6.66,0.94,1.83,1.97,1.91,Current,$152.55 ,$142.70 ,15.25,14.26,5.00E-03
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Community,Time of use,,270.52,40.42,73.11,77.29,79.68,Current,$91.01 ,$127.70 ,9.1,12.76,0.2
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Flat,Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$143.86 ,$80.15 ,14.38,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Time of use,Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$109.38 ,$80.15 ,10.93,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Commercial,Time of use,,270.52,40.42,73.11,77.29,79.68,Current,$104.30 ,$127.70 ,10.43,12.76,0.2
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Commercial,Flat,,270.52,40.42,73.11,77.29,79.68,Current,$118.79 ,$127.70 ,11.87,12.76,0.2
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Time of use,No Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$79.01 ,$80.15 ,7.9,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Flat,No Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$89.98 ,$80.15 ,8.99,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Flat,Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$123.42 ,$80.15 ,12.34,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Time of use,No Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$70.17 ,$80.15 ,7.01,8.01,50
CCAAV,12 Wing Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Residential,Time of use,,6.66,0.94,1.83,1.97,1.91,Current,$136.57 ,$142.70 ,13.65,14.26,5.00E-03
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Time of use,Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$126.32 ,$80.15 ,12.63,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Flat,No Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$79.18 ,$80.15 ,7.91,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Community,Flat,,270.52,40.42,73.11,77.29,79.68,Current,$103.65 ,$127.70 ,10.36,12.76,0.2
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Residential,Flat,,6.66,0.94,1.83,1.97,1.91,Current,$152.55 ,$142.70 ,15.25,14.26,5.00E-03
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Community,Time of use,,270.52,40.42,73.11,77.29,79.68,Current,$91.01 ,$127.70 ,9.1,12.76,0.2
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Flat,Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$143.86 ,$80.15 ,14.38,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Time of use,Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$109.38 ,$80.15 ,10.93,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Commercial,Time of use,,270.52,40.42,73.11,77.29,79.68,Current,$104.30 ,$127.70 ,10.43,12.76,0.2
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Commercial,Flat,,270.52,40.42,73.11,77.29,79.68,Current,$118.79 ,$127.70 ,11.87,12.76,0.2
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Time of use,No Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$79.01 ,$80.15 ,7.9,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Fixed,Flat,No Tariff,67630.79,10106.33,18277.84,19324.39,19922.21,Current,$89.98 ,$80.15 ,8.99,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Flat,Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$123.42 ,$80.15 ,12.34,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Utility Tracker,Time of use,No Tariff,82368.06,11957.77,22418.96,23772.65,24218.67,Current,$70.17 ,$80.15 ,7.01,8.01,50
CBWNR,12e Escadre Shearwater,Canadian Forces Base,Nova Scotia,44.63,-63.51,44.65,-63.5,Residential,Time of use,,6.66,0.94,1.83,1.97,1.91,Current,$136.57 ,$142.70 ,13.65,14.26,5.00E-03
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Residential,Flat,,6.29,0.69,1.86,2.15,1.57,Current,$153.85 ,$97.75 ,15.38,9.77,5.00E-03
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Fixed,Time of use,Tariff,64946.62,8051.76,18737.77,20843.85,17313.23,Current,$96.62 ,$47.71 ,9.66,4.77,50
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Commercial,Time of use,,259.78,32.2,74.95,83.37,69.25,Current,$95.40 ,$87.21 ,9.54,8.72,0.2
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Commercial,Flat,,259.78,32.2,74.95,83.37,69.25,Current,$118.09 ,$87.21 ,11.8,8.72,0.2
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Fixed,Flat,Tariff,64946.62,8051.76,18737.77,20843.85,17313.23,Current,$119.61 ,$47.71 ,11.96,4.77,50
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Tracker,Time of use,Tariff,79329.28,9305.39,22866.55,26496.44,20660.88,Current,$83.42 ,$47.71 ,8.34,4.77,50
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Tracker,Flat,No Tariff,79329.28,9305.39,22866.55,26496.44,20660.88,Current,$81.34 ,$47.71 ,8.13,4.77,50
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Fixed,Time of use,No Tariff,64946.62,8051.76,18737.77,20843.85,17313.23,Current,$74.98 ,$47.71 ,7.49,4.77,50
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Community,Flat,,259.78,32.2,74.95,83.37,69.25,Current,$112.15 ,$87.21 ,11.21,8.72,0.2
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Community,Time of use,,259.78,32.2,74.95,83.37,69.25,Current,$90.60 ,$87.21 ,9.06,8.72,0.2
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Fixed,Flat,No Tariff,64946.62,8051.76,18737.77,20843.85,17313.23,Current,$92.81 ,$47.71 ,9.28,4.77,50
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Tracker,Time of use,No Tariff,79329.28,9305.39,22866.55,26496.44,20660.88,Current,$65.72 ,$47.71 ,6.57,4.77,50
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Residential,Time of use,,6.29,0.69,1.86,2.15,1.57,Current,$127.23 ,$97.75 ,12.72,9.77,5.00E-03
JBHFH,141 Mile House,Community,British Columbia,52,-121.85,52.01,-121.86,Utility Tracker,Flat,Tariff,79329.28,9305.39,22866.55,26496.44,20660.88,Current,$103.24 ,$47.71 ,10.32,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Residential,Flat,,6.35,0.74,1.79,2.28,1.53,Current,$152.37 ,$97.75 ,15.23,9.77,5.00E-03
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Fixed,Time of use,Tariff,65508.48,8707.69,17937.42,22007.67,16855.68,Current,$95.67 ,$47.71 ,9.56,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Commercial,Time of use,,262.03,34.83,71.74,88.03,67.42,Current,$94.44 ,$87.21 ,9.44,8.72,0.2
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Commercial,Flat,,262.03,34.83,71.74,88.03,67.42,Current,$117.05 ,$87.21 ,11.7,8.72,0.2
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Fixed,Flat,Tariff,65508.48,8707.69,17937.42,22007.67,16855.68,Current,$118.58 ,$47.71 ,11.85,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Tracker,Time of use,Tariff,81004.83,10179.37,22086.44,28418.15,20320.85,Current,$81.65 ,$47.71 ,8.16,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Tracker,Flat,No Tariff,81004.83,10179.37,22086.44,28418.15,20320.85,Current,$79.73 ,$47.71 ,7.97,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Fixed,Time of use,No Tariff,65508.48,8707.69,17937.42,22007.67,16855.68,Current,$74.25 ,$47.71 ,7.42,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Community,Flat,,262.03,34.83,71.74,88.03,67.42,Current,$111.16 ,$87.21 ,11.11,8.72,0.2
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Community,Time of use,,262.03,34.83,71.74,88.03,67.42,Current,$89.69 ,$87.21 ,8.96,8.72,0.2
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Fixed,Flat,No Tariff,65508.48,8707.69,17937.42,22007.67,16855.68,Current,$92.03 ,$47.71 ,9.2,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Tracker,Time of use,No Tariff,81004.83,10179.37,22086.44,28418.15,20320.85,Current,$64.34 ,$47.71 ,6.43,4.77,50
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Residential,Time of use,,6.35,0.74,1.79,2.28,1.53,Current,$126.54 ,$97.75 ,12.65,9.77,5.00E-03
JBHFI,150 Mile House,Community,British Columbia,52.11,-121.85,52.13,-121.86,Utility Tracker,Flat,Tariff,81004.83,10179.37,22086.44,28418.15,20320.85,Current,$101.18 ,$47.71 ,10.11,4.77,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Time of use,No Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$63.22 ,$33.42 ,6.32,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Commercial,Flat,,275.74,38.42,78.93,87.37,71,Current,$114.99 ,$66.40 ,11.49,6.64,0.2
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Commercial,Time of use,,275.74,38.42,78.93,87.37,71,Current,$94.42 ,$66.40 ,9.44,6.64,0.2
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Time of use,Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$82.70 ,$33.42 ,8.27,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Flat,No Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$77.08 ,$33.42 ,7.7,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Time of use,No Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$72.44 ,$33.42 ,7.24,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Residential,Flat,,6.71,0.84,1.97,2.25,1.64,Current,$149.28 ,$87.21 ,14.92,8.72,5.00E-03
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Residential,Time of use,,6.71,0.84,1.97,2.25,1.64,Current,$126.09 ,$87.21 ,12.6,8.72,5.00E-03
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Time of use,Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$96.41 ,$33.42 ,9.64,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Flat,Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$100.83 ,$33.42 ,10.08,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Flat,No Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$88.24 ,$33.42 ,8.82,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Community,Time of use,,275.74,38.42,78.93,87.37,71,Current,$83.75 ,$66.40 ,8.37,6.64,0.2
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Flat,Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$117.43 ,$33.42 ,11.74,3.34,50
GBSMU,17 Wing Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Community,Flat,,275.74,38.42,78.93,87.37,71,Current,$102.00 ,$66.40 ,10.2,6.64,0.2
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Time of use,No Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$63.22 ,$33.42 ,6.32,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Commercial,Flat,,275.74,38.42,78.93,87.37,71,Current,$114.99 ,$66.40 ,11.49,6.64,0.2
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Commercial,Time of use,,275.74,38.42,78.93,87.37,71,Current,$94.42 ,$66.40 ,9.44,6.64,0.2
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Time of use,Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$82.70 ,$33.42 ,8.27,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Flat,No Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$77.08 ,$33.42 ,7.7,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Time of use,No Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$72.44 ,$33.42 ,7.24,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Residential,Flat,,6.71,0.84,1.97,2.25,1.64,Current,$149.28 ,$87.21 ,14.92,8.72,5.00E-03
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Residential,Time of use,,6.71,0.84,1.97,2.25,1.64,Current,$126.09 ,$87.21 ,12.6,8.72,5.00E-03
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Time of use,Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$96.41 ,$33.42 ,9.64,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Tracker,Flat,Tariff,84558.21,11136.97,24553.7,27784.04,21083.48,Current,$100.83 ,$33.42 ,10.08,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Flat,No Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$88.24 ,$33.42 ,8.82,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Community,Time of use,,275.74,38.42,78.93,87.37,71,Current,$83.75 ,$66.40 ,8.37,6.64,0.2
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Utility Fixed,Flat,Tariff,68935.2,9607.27,19732.61,21842.88,17752.42,Current,$117.43 ,$33.42 ,11.74,3.34,50
GBSMV,17e Escadre Winnipeg,Canadian Forces Base,Manitoba,49.88,-97.23,49.89,-97.22,Community,Flat,,275.74,38.42,78.93,87.37,71,Current,$102.00 ,$66.40 ,10.2,6.64,0.2
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Residential,Flat,,5.81,0.64,1.59,2.12,1.45,Current,$168.60 ,$97.75 ,16.86,9.77,5.00E-03
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Utility Fixed,Time of use,Tariff,59346.34,7354.51,15946.74,20563.4,15481.68,Current,$107.11 ,$47.71 ,10.71,4.77,50
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Commercial,Time of use,,237.38,29.41,63.78,82.25,61.92,Current,$106.12 ,$87.21 ,10.61,8.72,0.2
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Commercial,Flat,,237.38,29.41,63.78,82.25,61.92,Current,$131.68 ,$87.21 ,13.16,8.72,0.2
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Utility Fixed,Flat,Tariff,59346.34,7354.51,15946.74,20563.4,15481.68,Current,$132.92 ,$47.71 ,13.29,4.77,50
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Utility Tracker,Time of use,Tariff,71974.68,8540.22,18534.54,26231.97,18667.95,Current,$92.97 ,$47.71 ,9.29,4.77,50
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Utility Tracker,Flat,No Tariff,71974.68,8540.22,18534.54,26231.97,18667.95,Current,$91.14 ,$47.71 ,9.11,4.77,50
JDJOC,4 1/2 Mile 2,Indian Reserve,British Columbia,49.6,-121.41,49.61,-121.42,Utility Fixed,Time of use,No Tariff,59346.34,7354.51,15946.74,20563.4,15481.68,Current,$83.41 ,$47.71 ,8.34,4.77,50
